honors,experience,gpa,scholarship_tag,scholarship_name
3,3,3.75,10,Beasiswa Bakti BCA
2,3,3.69,10,Beasiswa Bakti BCA
3,4,3.58,10,Beasiswa Bakti BCA
4,4,3.86,10,Beasiswa Bakti BCA
0,3,4.0,10,Beasiswa Bakti BCA
0,2,3.93,10,Beasiswa Bakti BCA
0,2,3.9,10,Beasiswa Bakti BCA
0,2,3.57,10,Beasiswa Bakti BCA
0,2,3.61,10,Beasiswa Bakti BCA
3,2,3.9,10,Beasiswa Bakti BCA
0,3,3.88,10,Beasiswa Bakti BCA
0,2,3.47,10,Beasiswa Bakti BCA
0,3,3.93,10,Beasiswa Bakti BCA
0,3,3.36,10,Beasiswa Bakti BCA
3,4,3.6,10,Beasiswa Bakti BCA
0,2,3.36,10,Beasiswa Bakti BCA
0,1,3.87,10,Beasiswa Bakti BCA
0,3,3.79,10,Beasiswa Bakti BCA
2,4,3.55,10,Beasiswa Bakti BCA
0,2,3.74,10,Beasiswa Bakti BCA
0,4,3.38,10,Beasiswa Bakti BCA
1,3,3.86,10,Beasiswa Bakti BCA
0,3,3.52,10,Beasiswa Bakti BCA
0,1,3.41,10,Beasiswa Bakti BCA
0,3,3.72,10,Beasiswa Bakti BCA
4,2,3.6,10,Beasiswa Bakti BCA
1,4,3.4,10,Beasiswa Bakti BCA
0,1,3.49,10,Beasiswa Bakti BCA
0,3,3.61,10,Beasiswa Bakti BCA
0,3,3.41,10,Beasiswa Bakti BCA
0,3,3.81,10,Beasiswa Bakti BCA
3,3,3.53,10,Beasiswa Bakti BCA
3,2,3.47,10,Beasiswa Bakti BCA
0,3,3.94,10,Beasiswa Bakti BCA
0,3,3.28,10,Beasiswa Bakti BCA
0,1,3.8,10,Beasiswa Bakti BCA
0,4,3.49,10,Beasiswa Bakti BCA
0,2,3.68,10,Beasiswa Bakti BCA
0,2,3.85,10,Beasiswa Bakti BCA
0,2,3.4,10,Beasiswa Bakti BCA
4,2,3.84,10,Beasiswa Bakti BCA
3,3,3.81,10,Beasiswa Bakti BCA
0,2,3.96,10,Beasiswa Bakti BCA
3,4,3.49,10,Beasiswa Bakti BCA
0,3,3.66,10,Beasiswa Bakti BCA
3,2,3.86,10,Beasiswa Bakti BCA
0,3,3.93,10,Beasiswa Bakti BCA
0,3,3.5,10,Beasiswa Bakti BCA
3,2,3.71,10,Beasiswa Bakti BCA
1,1,3.54,10,Beasiswa Bakti BCA
1,2,3.59,10,Beasiswa Bakti BCA
0,3,3.79,10,Beasiswa Bakti BCA
3,3,3.81,10,Beasiswa Bakti BCA
0,3,3.28,10,Beasiswa Bakti BCA
1,2,3.93,10,Beasiswa Bakti BCA
4,4,3.96,10,Beasiswa Bakti BCA
0,2,3.55,10,Beasiswa Bakti BCA
0,2,3.64,10,Beasiswa Bakti BCA
0,3,3.69,10,Beasiswa Bakti BCA
1,3,3.38,10,Beasiswa Bakti BCA
3,4,3.56,10,Beasiswa Bakti BCA
4,2,3.57,10,Beasiswa Bakti BCA
1,2,3.32,10,Beasiswa Bakti BCA
1,3,3.74,10,Beasiswa Bakti BCA
0,2,3.67,10,Beasiswa Bakti BCA
2,1,3.62,10,Beasiswa Bakti BCA
0,4,3.38,10,Beasiswa Bakti BCA
3,4,3.37,10,Beasiswa Bakti BCA
0,4,3.48,10,Beasiswa Bakti BCA
4,3,3.36,10,Beasiswa Bakti BCA
3,4,3.35,10,Beasiswa Bakti BCA
0,3,3.36,10,Beasiswa Bakti BCA
0,4,3.27,10,Beasiswa Bakti BCA
0,4,3.46,10,Beasiswa Bakti BCA
3,2,3.81,10,Beasiswa Bakti BCA
2,4,3.64,10,Beasiswa Bakti BCA
0,3,3.99,10,Beasiswa Bakti BCA
0,3,3.29,10,Beasiswa Bakti BCA
0,3,3.35,10,Beasiswa Bakti BCA
0,4,3.7,10,Beasiswa Bakti BCA
0,4,3.53,10,Beasiswa Bakti BCA
3,3,3.71,10,Beasiswa Bakti BCA
0,2,3.79,10,Beasiswa Bakti BCA
3,3,3.67,10,Beasiswa Bakti BCA
3,3,3.28,10,Beasiswa Bakti BCA
0,2,3.62,10,Beasiswa Bakti BCA
4,4,3.48,10,Beasiswa Bakti BCA
2,4,3.95,10,Beasiswa Bakti BCA
0,3,3.29,10,Beasiswa Bakti BCA
0,2,3.77,10,Beasiswa Bakti BCA
0,2,3.93,10,Beasiswa Bakti BCA
0,4,3.36,10,Beasiswa Bakti BCA
2,1,3.67,10,Beasiswa Bakti BCA
3,3,3.44,10,Beasiswa Bakti BCA
1,3,3.77,10,Beasiswa Bakti BCA
2,3,3.82,10,Beasiswa Bakti BCA
1,2,3.38,10,Beasiswa Bakti BCA
3,2,3.42,10,Beasiswa Bakti BCA
0,3,3.47,10,Beasiswa Bakti BCA
4,2,3.6,10,Beasiswa Bakti BCA
0,2,3.98,10,Beasiswa Bakti BCA
1,2,3.94,10,Beasiswa Bakti BCA
2,3,3.39,10,Beasiswa Bakti BCA
0,3,3.51,10,Beasiswa Bakti BCA
1,3,3.33,10,Beasiswa Bakti BCA
0,4,3.34,10,Beasiswa Bakti BCA
1,3,3.44,10,Beasiswa Bakti BCA
0,3,3.77,10,Beasiswa Bakti BCA
3,4,3.47,10,Beasiswa Bakti BCA
0,2,3.92,10,Beasiswa Bakti BCA
0,4,3.34,10,Beasiswa Bakti BCA
3,2,3.67,10,Beasiswa Bakti BCA
2,2,3.35,10,Beasiswa Bakti BCA
0,3,3.89,10,Beasiswa Bakti BCA
1,3,3.72,10,Beasiswa Bakti BCA
2,3,3.72,10,Beasiswa Bakti BCA
1,1,3.85,10,Beasiswa Bakti BCA
0,3,3.35,10,Beasiswa Bakti BCA
0,3,3.45,10,Beasiswa Bakti BCA
1,4,3.3,10,Beasiswa Bakti BCA
3,2,3.97,10,Beasiswa Bakti BCA
3,4,3.56,10,Beasiswa Bakti BCA
1,1,3.3,10,Beasiswa Bakti BCA
0,3,3.28,10,Beasiswa Bakti BCA
0,1,3.64,10,Beasiswa Bakti BCA
4,3,3.81,10,Beasiswa Bakti BCA
0,1,3.35,10,Beasiswa Bakti BCA
0,3,3.63,10,Beasiswa Bakti BCA
2,2,3.74,10,Beasiswa Bakti BCA
0,4,3.99,10,Beasiswa Bakti BCA
0,3,3.69,10,Beasiswa Bakti BCA
2,2,3.5,10,Beasiswa Bakti BCA
0,3,3.27,10,Beasiswa Bakti BCA
0,2,3.91,10,Beasiswa Bakti BCA
0,2,3.76,10,Beasiswa Bakti BCA
0,2,3.75,10,Beasiswa Bakti BCA
4,4,3.92,10,Beasiswa Bakti BCA
0,3,3.6,10,Beasiswa Bakti BCA
1,4,3.65,10,Beasiswa Bakti BCA
3,3,3.77,10,Beasiswa Bakti BCA
3,3,3.63,10,Beasiswa Bakti BCA
2,3,3.79,10,Beasiswa Bakti BCA
4,4,3.55,10,Beasiswa Bakti BCA
3,3,3.54,10,Beasiswa Bakti BCA
0,3,3.7,10,Beasiswa Bakti BCA
1,4,3.59,10,Beasiswa Bakti BCA
3,2,3.94,10,Beasiswa Bakti BCA
0,3,3.71,10,Beasiswa Bakti BCA
0,3,3.57,10,Beasiswa Bakti BCA
0,4,3.44,10,Beasiswa Bakti BCA
2,2,3.67,10,Beasiswa Bakti BCA
3,4,3.87,10,Beasiswa Bakti BCA
0,2,3.88,10,Beasiswa Bakti BCA
0,4,3.9,10,Beasiswa Bakti BCA
2,3,3.69,10,Beasiswa Bakti BCA
1,3,3.42,10,Beasiswa Bakti BCA
1,4,3.63,10,Beasiswa Bakti BCA
0,3,3.97,10,Beasiswa Bakti BCA
1,3,3.56,10,Beasiswa Bakti BCA
1,2,3.4,10,Beasiswa Bakti BCA
0,3,3.78,10,Beasiswa Bakti BCA
3,2,3.61,10,Beasiswa Bakti BCA
0,4,3.71,10,Beasiswa Bakti BCA
1,3,3.82,10,Beasiswa Bakti BCA
0,4,3.72,10,Beasiswa Bakti BCA
0,4,3.25,10,Beasiswa Bakti BCA
2,2,3.44,10,Beasiswa Bakti BCA
0,4,3.3,10,Beasiswa Bakti BCA
0,2,3.47,10,Beasiswa Bakti BCA
0,3,3.88,10,Beasiswa Bakti BCA
1,2,3.63,10,Beasiswa Bakti BCA
2,3,3.99,10,Beasiswa Bakti BCA
3,4,3.91,10,Beasiswa Bakti BCA
2,3,3.97,10,Beasiswa Bakti BCA
0,3,3.27,10,Beasiswa Bakti BCA
2,3,3.83,10,Beasiswa Bakti BCA
0,2,3.25,10,Beasiswa Bakti BCA
0,1,3.27,10,Beasiswa Bakti BCA
0,2,3.8,10,Beasiswa Bakti BCA
2,2,3.97,10,Beasiswa Bakti BCA
1,3,3.38,10,Beasiswa Bakti BCA
3,3,3.76,10,Beasiswa Bakti BCA
2,3,3.48,10,Beasiswa Bakti BCA
1,4,3.52,10,Beasiswa Bakti BCA
0,3,3.4,10,Beasiswa Bakti BCA
0,3,3.85,10,Beasiswa Bakti BCA
4,3,3.93,10,Beasiswa Bakti BCA
2,3,3.41,10,Beasiswa Bakti BCA
0,3,3.63,10,Beasiswa Bakti BCA
3,3,3.9,10,Beasiswa Bakti BCA
0,4,3.53,10,Beasiswa Bakti BCA
1,2,3.4,10,Beasiswa Bakti BCA
0,4,3.44,10,Beasiswa Bakti BCA
0,2,3.59,10,Beasiswa Bakti BCA
4,3,3.77,10,Beasiswa Bakti BCA
2,3,3.29,10,Beasiswa Bakti BCA
3,4,3.72,10,Beasiswa Bakti BCA
3,3,3.25,10,Beasiswa Bakti BCA
2,4,3.64,10,Beasiswa Bakti BCA
2,3,3.98,10,Beasiswa Bakti BCA
4,1,3.86,10,Beasiswa Bakti BCA
2,2,3.47,10,Beasiswa Bakti BCA
3,1,3.36,10,Beasiswa Bakti BCA
2,2,3.5,10,Beasiswa Bakti BCA
0,2,3.83,10,Beasiswa Bakti BCA
2,3,3.65,10,Beasiswa Bakti BCA
1,4,3.62,10,Beasiswa Bakti BCA
1,2,3.46,10,Beasiswa Bakti BCA
2,4,3.52,10,Beasiswa Bakti BCA
0,1,3.47,10,Beasiswa Bakti BCA
0,2,3.29,10,Beasiswa Bakti BCA
2,2,3.48,10,Beasiswa Bakti BCA
4,2,3.9,10,Beasiswa Bakti BCA
0,4,3.68,10,Beasiswa Bakti BCA
4,2,3.5,10,Beasiswa Bakti BCA
4,4,3.9,10,Beasiswa Bakti BCA
0,3,3.95,10,Beasiswa Bakti BCA
0,1,3.73,10,Beasiswa Bakti BCA
2,3,3.39,10,Beasiswa Bakti BCA
0,2,3.67,10,Beasiswa Bakti BCA
3,1,3.66,10,Beasiswa Bakti BCA
0,1,3.33,10,Beasiswa Bakti BCA
0,2,3.39,10,Beasiswa Bakti BCA
0,4,3.36,10,Beasiswa Bakti BCA
4,2,3.67,10,Beasiswa Bakti BCA
0,4,3.88,10,Beasiswa Bakti BCA
2,2,3.54,10,Beasiswa Bakti BCA
0,4,3.7,10,Beasiswa Bakti BCA
4,3,3.59,10,Beasiswa Bakti BCA
3,3,3.67,10,Beasiswa Bakti BCA
0,4,3.8,10,Beasiswa Bakti BCA
3,2,3.61,10,Beasiswa Bakti BCA
4,4,3.9,10,Beasiswa Bakti BCA
3,1,3.64,10,Beasiswa Bakti BCA
3,2,3.88,10,Beasiswa Bakti BCA
1,4,3.96,10,Beasiswa Bakti BCA
1,1,3.96,10,Beasiswa Bakti BCA
4,2,3.58,10,Beasiswa Bakti BCA
4,2,3.96,10,Beasiswa Bakti BCA
3,4,3.28,10,Beasiswa Bakti BCA
0,3,3.28,10,Beasiswa Bakti BCA
1,3,3.88,10,Beasiswa Bakti BCA
4,3,3.33,10,Beasiswa Bakti BCA
4,3,3.56,10,Beasiswa Bakti BCA
2,2,3.5,10,Beasiswa Bakti BCA
0,3,3.84,10,Beasiswa Bakti BCA
3,3,3.93,10,Beasiswa Bakti BCA
0,4,3.72,10,Beasiswa Bakti BCA
4,3,3.45,10,Beasiswa Bakti BCA
1,3,3.79,10,Beasiswa Bakti BCA
0,2,3.94,10,Beasiswa Bakti BCA
2,3,3.42,10,Beasiswa Bakti BCA
0,4,3.56,10,Beasiswa Bakti BCA
0,4,3.66,10,Beasiswa Bakti BCA
2,4,3.42,10,Beasiswa Bakti BCA
0,3,3.76,10,Beasiswa Bakti BCA
0,4,3.27,10,Beasiswa Bakti BCA
0,3,3.87,10,Beasiswa Bakti BCA
2,3,3.92,10,Beasiswa Bakti BCA
2,3,3.35,10,Beasiswa Bakti BCA
0,2,3.6,10,Beasiswa Bakti BCA
2,2,3.84,10,Beasiswa Bakti BCA
4,3,3.31,10,Beasiswa Bakti BCA
0,2,3.85,10,Beasiswa Bakti BCA
0,2,3.28,10,Beasiswa Bakti BCA
2,3,3.76,10,Beasiswa Bakti BCA
0,4,3.97,10,Beasiswa Bakti BCA
0,4,3.93,10,Beasiswa Bakti BCA
0,4,3.28,10,Beasiswa Bakti BCA
0,2,3.85,10,Beasiswa Bakti BCA
4,3,3.74,10,Beasiswa Bakti BCA
0,2,3.54,10,Beasiswa Bakti BCA
3,1,3.55,10,Beasiswa Bakti BCA
2,2,3.33,10,Beasiswa Bakti BCA
0,2,3.5,10,Beasiswa Bakti BCA
0,2,3.97,10,Beasiswa Bakti BCA
2,3,3.4,10,Beasiswa Bakti BCA
3,2,3.64,10,Beasiswa Bakti BCA
0,3,3.67,10,Beasiswa Bakti BCA
0,3,3.71,10,Beasiswa Bakti BCA
2,4,3.94,10,Beasiswa Bakti BCA
3,3,3.97,10,Beasiswa Bakti BCA
0,3,3.54,10,Beasiswa Bakti BCA
1,4,3.96,10,Beasiswa Bakti BCA
2,3,3.62,10,Beasiswa Bakti BCA
0,4,3.3,10,Beasiswa Bakti BCA
1,4,3.84,10,Beasiswa Bakti BCA
1,2,3.54,10,Beasiswa Bakti BCA
0,2,3.51,10,Beasiswa Bakti BCA
0,4,3.8,10,Beasiswa Bakti BCA
0,4,3.47,10,Beasiswa Bakti BCA
3,1,3.5,10,Beasiswa Bakti BCA
2,2,3.7,10,Beasiswa Bakti BCA
0,1,3.55,10,Beasiswa Bakti BCA
0,3,3.91,10,Beasiswa Bakti BCA
0,2,3.45,10,Beasiswa Bakti BCA
0,3,3.47,10,Beasiswa Bakti BCA
1,3,3.96,10,Beasiswa Bakti BCA
4,4,3.46,10,Beasiswa Bakti BCA
0,3,3.82,10,Beasiswa Bakti BCA
1,1,3.37,10,Beasiswa Bakti BCA
2,4,3.63,10,Beasiswa Bakti BCA
0,2,3.38,10,Beasiswa Bakti BCA
2,2,3.36,10,Beasiswa Bakti BCA
2,3,3.57,10,Beasiswa Bakti BCA
1,4,3.38,10,Beasiswa Bakti BCA
2,3,3.96,10,Beasiswa Bakti BCA
0,3,3.72,10,Beasiswa Bakti BCA
4,2,3.93,10,Beasiswa Bakti BCA
2,2,3.41,10,Beasiswa Bakti BCA
1,3,3.41,10,Beasiswa Bakti BCA
3,4,3.52,10,Beasiswa Bakti BCA
0,4,3.36,10,Beasiswa Bakti BCA
4,2,3.94,10,Beasiswa Bakti BCA
2,3,3.75,10,Beasiswa Bakti BCA
0,4,3.55,10,Beasiswa Bakti BCA
0,3,3.72,10,Beasiswa Bakti BCA
1,2,3.3,10,Beasiswa Bakti BCA
0,3,3.68,10,Beasiswa Bakti BCA
0,4,3.89,10,Beasiswa Bakti BCA
3,3,3.55,10,Beasiswa Bakti BCA
2,3,3.9,10,Beasiswa Bakti BCA
0,3,3.46,10,Beasiswa Bakti BCA
3,4,3.34,10,Beasiswa Bakti BCA
0,3,4.0,10,Beasiswa Bakti BCA
3,2,3.32,10,Beasiswa Bakti BCA
2,3,3.7,10,Beasiswa Bakti BCA
0,3,3.93,10,Beasiswa Bakti BCA
0,2,3.39,10,Beasiswa Bakti BCA
3,2,3.54,10,Beasiswa Bakti BCA
0,2,3.97,10,Beasiswa Bakti BCA
0,4,3.63,10,Beasiswa Bakti BCA
4,4,3.65,10,Beasiswa Bakti BCA
0,4,3.81,10,Beasiswa Bakti BCA
3,3,3.57,10,Beasiswa Bakti BCA
0,3,3.9,10,Beasiswa Bakti BCA
2,3,3.27,10,Beasiswa Bakti BCA
0,2,3.29,10,Beasiswa Bakti BCA
4,4,3.61,10,Beasiswa Bakti BCA
0,4,3.46,10,Beasiswa Bakti BCA
0,2,3.99,10,Beasiswa Bakti BCA
0,2,3.62,10,Beasiswa Bakti BCA
2,2,3.88,10,Beasiswa Bakti BCA
2,3,3.93,10,Beasiswa Bakti BCA
0,2,3.44,10,Beasiswa Bakti BCA
1,3,3.78,10,Beasiswa Bakti BCA
2,2,3.82,10,Beasiswa Bakti BCA
3,4,3.38,10,Beasiswa Bakti BCA
2,4,3.54,10,Beasiswa Bakti BCA
2,3,3.55,10,Beasiswa Bakti BCA
1,2,3.56,10,Beasiswa Bakti BCA
4,2,3.84,10,Beasiswa Bakti BCA
1,3,3.42,10,Beasiswa Bakti BCA
0,4,3.28,10,Beasiswa Bakti BCA
0,3,3.72,10,Beasiswa Bakti BCA
2,4,3.93,10,Beasiswa Bakti BCA
0,2,3.64,10,Beasiswa Bakti BCA
0,3,3.36,10,Beasiswa Bakti BCA
1,2,3.31,10,Beasiswa Bakti BCA
3,4,3.88,10,Beasiswa Bakti BCA
0,1,3.26,10,Beasiswa Bakti BCA
3,2,3.97,10,Beasiswa Bakti BCA
4,3,3.89,10,Beasiswa Bakti BCA
1,2,3.53,10,Beasiswa Bakti BCA
0,2,3.62,10,Beasiswa Bakti BCA
0,4,3.88,10,Beasiswa Bakti BCA
4,4,3.65,10,Beasiswa Bakti BCA
0,4,3.88,10,Beasiswa Bakti BCA
0,2,3.8,10,Beasiswa Bakti BCA
3,4,3.76,10,Beasiswa Bakti BCA
2,3,3.78,10,Beasiswa Bakti BCA
3,1,3.51,10,Beasiswa Bakti BCA
2,4,3.55,10,Beasiswa Bakti BCA
2,4,3.32,10,Beasiswa Bakti BCA
4,3,3.32,10,Beasiswa Bakti BCA
0,4,3.39,10,Beasiswa Bakti BCA
0,4,3.53,10,Beasiswa Bakti BCA
0,2,3.39,10,Beasiswa Bakti BCA
0,2,3.82,10,Beasiswa Bakti BCA
0,3,3.82,10,Beasiswa Bakti BCA
1,3,3.88,10,Beasiswa Bakti BCA
0,4,3.87,10,Beasiswa Bakti BCA
2,3,3.9,10,Beasiswa Bakti BCA
0,2,3.39,10,Beasiswa Bakti BCA
4,2,3.82,10,Beasiswa Bakti BCA
4,2,3.58,10,Beasiswa Bakti BCA
0,4,3.88,10,Beasiswa Bakti BCA
1,3,3.95,10,Beasiswa Bakti BCA
3,2,3.9,10,Beasiswa Bakti BCA
0,3,3.68,10,Beasiswa Bakti BCA
0,3,3.44,10,Beasiswa Bakti BCA
1,4,3.38,10,Beasiswa Bakti BCA
0,2,3.54,10,Beasiswa Bakti BCA
0,3,3.69,10,Beasiswa Bakti BCA
1,3,3.57,10,Beasiswa Bakti BCA
3,3,3.76,10,Beasiswa Bakti BCA
2,3,3.41,10,Beasiswa Bakti BCA
3,3,3.79,10,Beasiswa Bakti BCA
3,2,3.7,10,Beasiswa Bakti BCA
0,2,3.89,10,Beasiswa Bakti BCA
3,3,3.31,10,Beasiswa Bakti BCA
2,2,3.49,10,Beasiswa Bakti BCA
3,2,3.78,10,Beasiswa Bakti BCA
4,2,3.53,10,Beasiswa Bakti BCA
0,2,3.82,10,Beasiswa Bakti BCA
2,1,3.83,10,Beasiswa Bakti BCA
4,4,3.36,10,Beasiswa Bakti BCA
0,2,3.37,10,Beasiswa Bakti BCA
0,3,3.87,10,Beasiswa Bakti BCA
0,4,3.94,10,Beasiswa Bakti BCA
3,2,3.79,10,Beasiswa Bakti BCA
0,4,3.34,10,Beasiswa Bakti BCA
1,3,3.96,10,Beasiswa Bakti BCA
3,2,3.26,10,Beasiswa Bakti BCA
1,4,3.4,10,Beasiswa Bakti BCA
0,3,3.95,10,Beasiswa Bakti BCA
0,3,3.84,10,Beasiswa Bakti BCA
0,3,3.97,10,Beasiswa Bakti BCA
0,3,3.91,10,Beasiswa Bakti BCA
2,4,3.83,14,Beasiswa Bank Indonesia
2,1,3.74,14,Beasiswa Bank Indonesia
4,4,3.29,14,Beasiswa Bank Indonesia
2,4,3.27,14,Beasiswa Bank Indonesia
0,4,3.84,14,Beasiswa Bank Indonesia
2,2,3.79,14,Beasiswa Bank Indonesia
2,2,3.44,14,Beasiswa Bank Indonesia
3,2,3.81,14,Beasiswa Bank Indonesia
0,4,3.55,14,Beasiswa Bank Indonesia
0,3,3.25,14,Beasiswa Bank Indonesia
4,4,3.23,14,Beasiswa Bank Indonesia
0,4,3.83,14,Beasiswa Bank Indonesia
2,3,3.32,14,Beasiswa Bank Indonesia
4,2,3.31,14,Beasiswa Bank Indonesia
3,2,3.99,14,Beasiswa Bank Indonesia
2,3,3.62,14,Beasiswa Bank Indonesia
0,4,3.45,14,Beasiswa Bank Indonesia
0,1,3.5,14,Beasiswa Bank Indonesia
2,4,3.75,14,Beasiswa Bank Indonesia
0,1,3.78,14,Beasiswa Bank Indonesia
0,4,3.31,14,Beasiswa Bank Indonesia
4,3,3.35,14,Beasiswa Bank Indonesia
0,4,3.49,14,Beasiswa Bank Indonesia
4,4,3.01,14,Beasiswa Bank Indonesia
3,4,3.56,14,Beasiswa Bank Indonesia
2,4,3.87,14,Beasiswa Bank Indonesia
0,4,3.18,14,Beasiswa Bank Indonesia
0,3,3.89,14,Beasiswa Bank Indonesia
0,3,3.69,14,Beasiswa Bank Indonesia
1,4,3.95,14,Beasiswa Bank Indonesia
0,4,3.99,14,Beasiswa Bank Indonesia
0,4,3.27,14,Beasiswa Bank Indonesia
1,4,3.36,14,Beasiswa Bank Indonesia
0,3,3.01,14,Beasiswa Bank Indonesia
0,4,3.05,14,Beasiswa Bank Indonesia
0,1,3.24,14,Beasiswa Bank Indonesia
0,4,3.02,14,Beasiswa Bank Indonesia
3,4,3.11,14,Beasiswa Bank Indonesia
0,4,3.71,14,Beasiswa Bank Indonesia
0,2,3.46,14,Beasiswa Bank Indonesia
0,2,3.48,14,Beasiswa Bank Indonesia
0,2,3.22,14,Beasiswa Bank Indonesia
0,4,3.39,14,Beasiswa Bank Indonesia
0,2,3.54,14,Beasiswa Bank Indonesia
2,2,3.25,14,Beasiswa Bank Indonesia
2,4,3.35,14,Beasiswa Bank Indonesia
2,1,3.2,14,Beasiswa Bank Indonesia
2,4,3.94,14,Beasiswa Bank Indonesia
0,4,3.64,14,Beasiswa Bank Indonesia
0,4,3.02,14,Beasiswa Bank Indonesia
2,3,3.69,14,Beasiswa Bank Indonesia
2,4,3.7,14,Beasiswa Bank Indonesia
1,4,3.53,14,Beasiswa Bank Indonesia
0,1,3.03,14,Beasiswa Bank Indonesia
2,2,3.93,14,Beasiswa Bank Indonesia
2,2,3.06,14,Beasiswa Bank Indonesia
4,4,3.83,14,Beasiswa Bank Indonesia
2,4,3.18,14,Beasiswa Bank Indonesia
0,4,3.57,14,Beasiswa Bank Indonesia
2,4,3.23,14,Beasiswa Bank Indonesia
0,4,3.26,14,Beasiswa Bank Indonesia
0,2,3.09,14,Beasiswa Bank Indonesia
2,4,3.78,14,Beasiswa Bank Indonesia
0,3,3.9,14,Beasiswa Bank Indonesia
3,4,3.26,14,Beasiswa Bank Indonesia
0,4,3.83,14,Beasiswa Bank Indonesia
0,4,3.53,14,Beasiswa Bank Indonesia
2,2,3.81,14,Beasiswa Bank Indonesia
2,3,3.26,14,Beasiswa Bank Indonesia
2,4,3.94,14,Beasiswa Bank Indonesia
2,3,3.12,14,Beasiswa Bank Indonesia
0,2,3.61,14,Beasiswa Bank Indonesia
0,4,3.7,14,Beasiswa Bank Indonesia
2,1,3.67,14,Beasiswa Bank Indonesia
2,3,3.16,14,Beasiswa Bank Indonesia
0,3,3.76,14,Beasiswa Bank Indonesia
3,2,3.89,14,Beasiswa Bank Indonesia
2,4,3.07,14,Beasiswa Bank Indonesia
2,4,3.95,14,Beasiswa Bank Indonesia
1,4,3.33,14,Beasiswa Bank Indonesia
2,2,3.47,14,Beasiswa Bank Indonesia
3,4,3.52,14,Beasiswa Bank Indonesia
2,1,3.4,14,Beasiswa Bank Indonesia
2,4,3.37,14,Beasiswa Bank Indonesia
2,1,3.23,14,Beasiswa Bank Indonesia
2,3,3.15,14,Beasiswa Bank Indonesia
0,1,3.15,14,Beasiswa Bank Indonesia
0,2,3.77,14,Beasiswa Bank Indonesia
2,2,3.95,14,Beasiswa Bank Indonesia
2,1,3.59,14,Beasiswa Bank Indonesia
0,1,3.62,14,Beasiswa Bank Indonesia
2,4,3.76,14,Beasiswa Bank Indonesia
2,2,3.11,14,Beasiswa Bank Indonesia
2,2,3.28,14,Beasiswa Bank Indonesia
3,4,3.96,14,Beasiswa Bank Indonesia
3,3,3.37,14,Beasiswa Bank Indonesia
3,2,3.06,14,Beasiswa Bank Indonesia
0,2,3.5,14,Beasiswa Bank Indonesia
2,4,3.43,14,Beasiswa Bank Indonesia
2,4,3.57,14,Beasiswa Bank Indonesia
0,4,3.84,14,Beasiswa Bank Indonesia
0,2,3.02,14,Beasiswa Bank Indonesia
2,4,3.51,14,Beasiswa Bank Indonesia
0,4,3.07,14,Beasiswa Bank Indonesia
2,4,3.29,14,Beasiswa Bank Indonesia
2,4,3.07,14,Beasiswa Bank Indonesia
2,3,3.92,14,Beasiswa Bank Indonesia
0,2,3.15,14,Beasiswa Bank Indonesia
0,4,3.28,14,Beasiswa Bank Indonesia
2,4,3.71,14,Beasiswa Bank Indonesia
0,4,3.52,14,Beasiswa Bank Indonesia
0,4,3.01,14,Beasiswa Bank Indonesia
1,2,3.7,14,Beasiswa Bank Indonesia
0,4,3.59,14,Beasiswa Bank Indonesia
0,2,3.0,14,Beasiswa Bank Indonesia
0,3,3.37,14,Beasiswa Bank Indonesia
0,3,3.04,14,Beasiswa Bank Indonesia
2,3,3.21,14,Beasiswa Bank Indonesia
1,4,3.56,14,Beasiswa Bank Indonesia
0,3,3.6,14,Beasiswa Bank Indonesia
2,2,3.91,14,Beasiswa Bank Indonesia
0,4,3.09,14,Beasiswa Bank Indonesia
0,4,3.14,14,Beasiswa Bank Indonesia
4,4,3.54,14,Beasiswa Bank Indonesia
3,2,3.24,14,Beasiswa Bank Indonesia
2,4,3.03,14,Beasiswa Bank Indonesia
0,2,3.3,14,Beasiswa Bank Indonesia
0,2,3.85,14,Beasiswa Bank Indonesia
0,4,3.49,14,Beasiswa Bank Indonesia
2,3,3.3,14,Beasiswa Bank Indonesia
0,3,3.45,14,Beasiswa Bank Indonesia
0,2,3.4,14,Beasiswa Bank Indonesia
2,1,3.23,14,Beasiswa Bank Indonesia
4,4,3.38,14,Beasiswa Bank Indonesia
3,2,3.12,14,Beasiswa Bank Indonesia
0,4,3.99,14,Beasiswa Bank Indonesia
2,3,3.12,14,Beasiswa Bank Indonesia
2,1,3.42,14,Beasiswa Bank Indonesia
4,1,3.71,14,Beasiswa Bank Indonesia
1,4,3.01,14,Beasiswa Bank Indonesia
0,2,3.03,14,Beasiswa Bank Indonesia
1,4,3.61,14,Beasiswa Bank Indonesia
2,4,3.91,14,Beasiswa Bank Indonesia
1,3,3.69,14,Beasiswa Bank Indonesia
2,2,3.31,14,Beasiswa Bank Indonesia
2,4,3.5,14,Beasiswa Bank Indonesia
2,4,3.45,14,Beasiswa Bank Indonesia
0,3,3.48,14,Beasiswa Bank Indonesia
2,3,3.36,14,Beasiswa Bank Indonesia
0,3,3.08,14,Beasiswa Bank Indonesia
2,4,3.8,14,Beasiswa Bank Indonesia
2,4,3.38,14,Beasiswa Bank Indonesia
0,4,3.1,14,Beasiswa Bank Indonesia
1,1,3.86,14,Beasiswa Bank Indonesia
0,4,3.01,14,Beasiswa Bank Indonesia
0,2,3.65,14,Beasiswa Bank Indonesia
