Volunteers,Internships,National_Honor,National_Top3,International_Honor,International_Top3,Certification,Professional_Certification,Scholarship_Type,Scholarship_Name,GPA
26,17,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.75
25,11,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.24
25,11,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.24
49,4,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.14
53,43,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.99
20,36,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.99
28,24,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.32
53,25,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.98
34,32,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.91
51,43,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.4
45,20,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.08
47,33,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.17
30,27,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.3
54,31,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.63
48,7,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.49
21,12,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.95
47,12,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.81
32,40,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.71
54,23,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.93
22,42,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.84
21,36,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.31
21,20,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.23
20,12,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.61
26,32,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.65
45,18,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.91
29,19,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.07
33,6,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.69
35,5,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.7
43,23,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.24
48,13,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.7
31,4,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.68
46,43,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.14
21,24,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.95
55,37,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.74
36,9,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.31
35,32,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.64
36,11,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.68
34,27,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.36
43,22,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.26
41,19,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.19
33,36,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.16
52,40,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.41
38,23,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.03
39,35,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.11
45,4,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.32
40,28,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.19
23,39,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.15
51,31,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.04
51,43,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.66
49,26,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.42
43,25,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.67
29,37,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.16
39,9,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.52
45,11,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.85
20,38,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.66
54,34,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.96
49,8,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.7
30,30,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.58
28,7,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.29
37,20,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.06
35,7,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.25
32,25,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.5
51,28,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.67
49,12,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.92
45,6,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.26
43,40,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.56
28,25,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.49
44,5,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.54
25,30,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.6
28,10,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.89
35,41,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.78
22,6,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.45
47,30,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.71
47,37,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.51
24,6,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.22
36,31,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.85
30,39,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.94
37,20,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.19
54,4,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.97
50,42,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.73
35,17,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.71
21,38,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.17
51,26,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.14
43,29,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.08
39,12,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.64
33,40,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.56
42,28,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.05
47,4,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.45
29,12,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.1
30,7,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.95
34,21,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.39
45,5,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.75
31,24,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.21
40,32,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.78
51,10,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.25
37,29,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.13
45,18,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.63
46,23,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.25
47,33,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.97
45,26,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.75
33,31,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.66
28,26,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.13
38,4,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.98
20,18,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.57
22,16,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.61
28,14,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.85
36,36,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.78
36,29,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.1
40,9,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.52
24,3,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.75
54,12,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.81
25,17,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.3
25,2,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.96
29,29,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.99
24,7,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.5
51,30,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.92
38,3,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.28
41,24,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.53
24,38,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.37
49,30,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.2
49,9,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.43
42,30,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.44
31,23,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.69
23,36,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.59
22,17,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.01
21,27,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.19
46,20,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.18
45,20,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.34
25,35,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.91
22,2,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.28
23,30,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.54
36,5,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.51
22,24,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.12
28,42,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.19
32,32,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.62
43,5,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.18
27,40,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.3
27,8,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.94
31,18,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.47
37,3,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.8
37,4,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.73
28,13,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.72
25,34,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.16
55,31,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.22
37,3,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.41
44,18,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.32
25,18,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.05
53,30,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.99
39,27,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.06
32,31,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.91
38,11,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.63
46,21,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.93
26,22,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.79
22,23,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.06
25,13,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.72
25,16,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.1
54,25,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.06
50,34,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.36
42,35,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.05
25,38,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.37
52,43,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.24
27,4,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.77
47,35,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.32
36,32,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.73
44,15,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.48
52,5,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.3
53,35,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.2
26,23,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.46
36,38,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.21
52,17,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.2
26,39,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.84
36,42,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.75
53,2,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.47
54,29,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.5
24,35,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.52
47,43,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.1
36,7,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.25
30,17,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.15
43,16,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.25
52,20,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.65
23,40,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.69
24,26,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.04
35,35,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.94
44,8,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.69
35,33,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.84
49,12,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.95
46,24,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.89
40,41,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.89
44,24,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.16
50,40,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.54
20,20,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.34
34,11,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.32
24,15,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.42
36,17,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.21
21,22,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.05
29,38,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.34
32,29,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.91
26,23,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.08
28,37,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.21
49,19,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.22
39,39,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.22
30,30,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.77
21,33,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.74
41,21,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.57
31,32,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.21
24,28,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.74
25,17,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.25
22,42,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.9
39,3,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.69
54,8,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.15
21,23,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.82
38,8,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.04
27,27,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.13
31,27,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.73
47,3,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.81
20,9,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.81
23,7,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.19
21,29,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.13
34,7,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.93
36,35,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.29
35,39,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.23
21,33,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.05
37,31,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.94
36,6,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.19
46,22,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.75
22,21,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.73
42,5,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.49
54,7,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.59
41,21,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.64
41,16,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.85
49,28,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.72
41,37,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.89
53,36,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.9
36,26,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.55
22,15,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.84
45,31,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.11
20,17,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.09
20,17,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.28
24,39,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.79
23,8,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.07
50,25,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.28
41,17,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.32
49,14,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.31
40,12,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.73
25,9,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.98
49,41,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.31
52,24,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.72
51,5,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.68
22,17,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.66
29,23,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.84
26,41,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.72
53,36,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.37
54,39,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.05
46,36,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.4
30,2,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.26
31,35,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.27
54,23,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.37
27,24,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.26
49,43,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.22
53,8,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.04
51,29,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.01
38,43,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.32
53,7,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.81
27,30,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.11
28,24,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.69
41,36,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.34
30,12,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.77
46,8,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.05
20,12,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.85
35,23,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.37
35,39,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.34
53,36,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.22
21,25,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.69
29,11,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.31
21,22,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.61
54,10,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.72
46,17,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.69
27,14,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.48
44,23,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.61
30,11,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.25
54,28,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.74
28,33,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.05
42,2,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.42
55,15,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.67
55,30,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.58
32,43,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.23
21,43,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.52
50,41,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.04
49,27,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.76
36,34,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.76
54,11,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.22
45,21,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.53
52,14,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.32
41,12,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.67
48,39,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.05
46,39,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.57
25,35,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.43
36,4,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.52
25,41,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.11
31,43,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.61
29,11,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.9
48,24,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.29
32,43,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.39
30,29,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.76
33,24,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.38
36,38,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.4
25,19,2,0,0,0,0,0,[1],['Beasiswa Baznas'],3.53
23,33,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.85
52,39,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.57
20,31,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.63
28,10,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.33
24,22,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.16
25,40,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.05
41,20,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.88
29,17,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.91
41,24,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.62
27,36,1,1,0,0,0,0,[1],['Beasiswa Baznas'],4.0
42,9,1,0,0,0,0,1,[1],['Beasiswa Baznas'],3.83
25,26,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.17
34,41,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.77
35,5,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.0
53,29,0,2,0,0,0,0,[1],['Beasiswa Baznas'],3.39
47,26,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.82
39,41,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.26
20,42,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.22
24,41,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.53
39,33,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.8
47,22,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.89
55,20,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.96
39,5,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.41
49,22,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.71
39,43,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.63
22,6,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.79
37,8,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.42
31,17,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.34
48,27,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.35
24,31,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.75
52,29,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.16
32,5,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.23
48,37,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.61
52,26,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.75
37,30,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.73
43,41,2,1,0,0,0,0,[1],['Beasiswa Baznas'],3.16
34,12,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.41
42,28,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.0
54,37,3,0,0,0,0,0,[1],['Beasiswa Baznas'],4.0
47,37,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.65
30,7,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.43
34,5,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.02
42,25,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.05
55,18,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.65
34,7,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.1
54,39,0,0,0,0,0,0,[1],['Beasiswa Baznas'],3.36
52,11,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.37
50,31,3,2,0,0,0,0,[1],['Beasiswa Baznas'],3.29
36,13,2,2,0,0,0,0,[1],['Beasiswa Baznas'],3.77
24,7,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.32
42,43,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.06
24,11,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.26
21,21,1,2,0,0,0,1,[1],['Beasiswa Baznas'],3.27
49,15,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.69
25,43,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.95
39,31,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.6
50,36,2,2,0,0,0,1,[1],['Beasiswa Baznas'],3.94
23,41,3,2,0,0,0,1,[1],['Beasiswa Baznas'],3.95
35,35,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.3
23,8,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.94
33,38,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.95
53,40,0,1,0,0,0,0,[1],['Beasiswa Baznas'],3.9
48,41,3,0,0,0,0,1,[1],['Beasiswa Baznas'],3.93
41,15,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.7
51,6,3,1,0,0,0,1,[1],['Beasiswa Baznas'],3.76
49,36,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.3
52,9,1,1,0,0,0,1,[1],['Beasiswa Baznas'],3.31
33,16,3,1,0,0,0,0,[1],['Beasiswa Baznas'],3.22
43,38,2,0,0,0,0,1,[1],['Beasiswa Baznas'],3.08
32,10,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.63
40,30,0,1,0,0,0,1,[1],['Beasiswa Baznas'],3.71
22,38,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.49
44,12,0,0,0,0,0,1,[1],['Beasiswa Baznas'],3.14
47,15,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.01
34,12,2,1,0,0,0,1,[1],['Beasiswa Baznas'],3.38
45,23,1,2,0,0,0,0,[1],['Beasiswa Baznas'],3.29
52,3,3,0,0,0,0,0,[1],['Beasiswa Baznas'],3.74
32,36,1,1,0,0,0,0,[1],['Beasiswa Baznas'],3.33
21,29,1,0,0,0,0,0,[1],['Beasiswa Baznas'],3.1
36,35,0,2,0,0,0,1,[1],['Beasiswa Baznas'],3.41
